"An item exists with same name ({0}), please change the item group name or rename the item",يوجد صنف بنفس الاسم ({0})، يرجى تغيير اسم مجموعة الصنف أو إعادة تسمية الصنف,
Analyst,محلل,
Analytics,مختص التحليلات,
Annual Billing: {0},الفواتير السنوية:  {0},
Annual Salary,الراتب السنوي,
Anonymous,مجهول,
Another Budget record '{0}' already exists against {1} '{2}' and account '{3}' for fiscal year {4},سجل الموازنة الآخر &#39;{0}&#39; موجود بالفعل مقابل {1} &#39;{2}&#39; وحساب &#39;{3}&#39; للسنة المالية {4},
Another Period Closing Entry {0} has been made after {1},قيد إقفال فترة أخرى {0} تم إنشائها بعد {1},
Another Sales Person {0} exists with the same Employee id,مندوب مبيعات آخر {0} موجود بنفس رقم هوية الموظف,
Antibiotic,مضاد حيوي,
Apparel & Accessories,ملابس واكسسوارات,
Applicable For,قابل للتطبيق ل,
"Applicable if the company is SpA, SApA or SRL",قابل للتطبيق إذا كانت الشركة SpA أو SApA أو SRL,
Applicable if the company is a limited liability company,قابل للتطبيق إذا كانت الشركة شركة ذات مسؤولية محدودة,
Applicable if the company is an Individual or a Proprietorship,قابل للتطبيق إذا كانت الشركة فردية أو مملوكة,
Applicant,مقدم الطلب,
Applicant Type,نوع مقدم الطلب,
Application of Funds (Assets),استخدام الاموال (الأصول),
Application period cannot be across two allocation records,فترة الطلب لا يمكن ان تكون خلال سجلين مخصصين,
Application period cannot be outside leave allocation period,فترة الطلب لا يمكن أن تكون خارج فترة الاجازة المسموحة للموظف.\n<br>\nApplication period cannot be outside leave allocation period,
Applied,تم الطلب,
Apply Now,اطلب الآن,
Appointment Confirmation,تأكيد الموعد,
Appointment Duration (mins),المدة الزمنية للموعد (دقيقة),
Appointment Type,نوع الموعد,
Appointment {0} and Sales Invoice {1} cancelled,تم إلغاء الموعد {0} و فاتورة المبيعات {1},
Appointments and Encounters,المواعيد واللقاءات,
Appointments and Patient Encounters,مواعيد ولقاءات المرضى,
Appraisal {0} created for Employee {1} in the given date range,تقييم الاداء {0} تم إنشاؤه للموظف {1} في النطاق الزمني المحدد,
Apprentice,وضع تحت التدريب,
Approval Status,حالة الموافقة,
Approval Status must be 'Approved' or 'Rejected',حالة الموافقة يجب ان تكون (موافق عليه) او (مرفوض),
Approve,للموافقة,
Approving Role cannot be same as role the rule is Applicable To,لا يمكن أن يكون شرط الموافقة هو نفس الشرط الذي تنطبق عليه القاعدة,
Approving User cannot be same as user the rule is Applicable To,المستخدم الذي لدية صلاحية الموافقة لايمكن أن يكون نفس المستخدم الذي تنطبق عليه القاعدة,
"Apps using current key won't be able to access, are you sure?",التطبيقات التي تستخدم المفتاح الحالي لن تتمكن من الدخول ، هل انت متأكد ؟,
Are you sure you want to cancel this appointment?,هل انت متاكد من إلغاء هذا الموعد؟,
Arrear,المتأخرات,
As Examiner,كممتحن,
As On Date,كما هو بتاريخ,
As Supervisor,كمشرف,
As per rules 42 & 43 of CGST Rules,وفقًا للقواعد 42 و 43 من قواعد CGST,
As per section 17(5),حسب القسم 17 (5),
As per your assigned Salary Structure you cannot apply for benefits,حسب هيكل الرواتب المعيّن الخاص بك ، لا يمكنك التقدم بطلب للحصول على مخصصات,
Assessment,التقييم,
Assessment Criteria,معايير التقييم,
Assessment Group,فريق التقييم,
Assessment Group: ,مجموعة التقييم:,
Assessment Plan,خطة التقييم,
Assessment Plan Name,اسم خطة التقييم,
Assessment Report,تقرير التقييم,
Assessment Reports,تقارير التقييم,
Assessment Result,نتائج التقييم,
Assessment Result record {0} already exists.,سجل نتيجة التقييم {0} موجود بالفعل.,
Asset,الأصل,
Asset Category,فئة الأصول,
Asset Category is mandatory for Fixed Asset item,فئة الاصول إلزامية لبنود الاصول الثابتة\n<br>\nAsset Category is mandatory for Fixed Asset item,
Asset Maintenance,صيانة الأصول,
Asset Movement,حركة الأصول,
Asset Movement record {0} created,تم إنشاء سجل حركة الأصول {0}\n<br>\nAsset Movement record {0} created,
Asset Name,اسم الأصل,
Asset Received But Not Billed,أصل مستلم ولكن غير مفوتر,
Asset Value Adjustment,تعديل قيمة الأصول,
"Asset cannot be cancelled, as it is already {0}",لا يمكن إلغاء الأصل، لانه بالفعل {0},
Asset scrapped via Journal Entry {0},ألغت الأصول عن طريق قيد اليومية {0}\n<br>\n Asset scrapped via Journal Entry {0},
"Asset {0} cannot be scrapped, as it is already {1}","لا يمكن إلغاء الأصل {0} ، كما هو بالفعل {1}\n<br>\nAsset {0} cannot be scrapped, as it is already {1}",
Asset {0} does not belong to company {1},الأصل {0} لا ينتمي للشركة {1}\n<br>\nAsset {0} does not belong to company {1},
Asset {0} must be submitted,الاصل {0} يجب تقديمه,
Assets,الأصول,
Assign,احالة,
Assign Salary Structure,تعيين هيكل الرواتب,
Assign To,احالة إلى,
Assign to Employees,تم احالتها للموظفين,
Assigning Structures...,تعيين هيكلة الرواتب...,
Associate,مرتبط,
At least one mode of payment is required for POS invoice.,يلزم وضع نمط واحد على الاقل لدفع فاتورة نقطة البيع.\n<br>\nAt least one mode of payment is required for POS invoice.,
Atleast one item should be entered with negative quantity in return document,يجب إدخال صنف واحد على الأقل مع كمية سالبة في وثيقة الارجاع,
Atleast one of the Selling or Buying must be selected,يجب اختيار واحدة من الخيارات على الاقل للبيع او الشراء,
Atleast one warehouse is mandatory,على الأقل مستودع واحد إلزامي\n<br>\nAtleast one warehouse is mandatory,
Attach Logo,إرفاق الشعار,
Attachment,المرفق,
Attachments,المرفقات,
Attendance,الحضور,
Attendance From Date and Attendance To Date is mandatory,الزامية الحضور من تاريخ والحضور إلى تاريخ \n<br>\nAttendance From Date and Attendance To Date is mandatory,
Attendance Record {0} exists against Student {1},سجل الحضور {0} موجود مقابل الطالب {1},
Attendance can not be marked for future dates,لا يمكن اثبات الحضور لتاريخ مستقبلي,
Attendance date can not be less than employee's joining date,تاريخ الحضور لا يمكن أن يكون أقل من تاريخ التحاق الموظف\n<br>\nAttendance date can not be less than employee's joining date,
Attendance for employee {0} is already marked,تم تسجيل الحضور للموظف {0} بالفعل\n<br>\nAttendance for employee {0} is already marked,
Attendance for employee {0} is already marked for this day,تم تسجيل الحضور بالفعل للموظف {0} لهذا اليوم\n<br>\nAttendance for employee {0} is already marked for this day,
Attendance has been marked successfully.,تم وضع علامة الحضور بنجاح.,
Attendance not submitted for {0} as it is a Holiday.,لم يتم إرسال الحضور إلى {0} لأنه عطلة.,
Attendance not submitted for {0} as {1} on leave.,لم يتم إرسال المشاركة {0} كـ {1} في الإجازة.,
Attribute table is mandatory,جدول السمات إلزامي,
Attribute {0} selected multiple times in Attributes Table,تم تحديد السمه {0} عدة مرات في جدول السمات\n<br>\nAttribute {0} selected multiple times in Attributes Table,
Author,المؤلف,
Authorized Signatory,المخول بالتوقيع,
Auto Material Requests Generated,إنشاء طلب مواد تلقائي,
Auto Repeat,تكرار تلقائي,
Auto repeat document updated,تكرار تلقائي للوثائق المحدثة,
Automotive,المحرك الذاتي,
Available,متاح,
Available Leaves,الاجازات المتوفرة,
Available Qty,الكمية المتاحة,
Available Selling,المبيعات المتاحة,
Available for use date is required,مطلوب لتاريخ الاستخدام المتاح,
Available slots,الفتحات المتاحة,
Available {0},متاح {0},
Available-for-use Date should be after purchase date,يجب أن يكون التاريخ متاحًا بعد تاريخ الشراء,
Average Age,متوسط العمر,
